tipo;codigo;tipologia;entidad_bancaria;terminal;direccion;ciudad_id;regional_id;compartido_con;cumpleanos;administrado;numero_site;marca;tipo_site;aseo;ayc;mantenimiento
ATM;3057;TIPO 3;Banco AV Villas;PASADENA;KR 53 # 102 A-02;1;8;N/A;Enero;OFICINA;SITE-1600;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3059;TIPO 4;Banco de Bogota;U. GRAN COLOMBIA;CR 6  No 12B -  40 BOGOTA;1;5;N/A;Septiembre;ATLAS;SITE-2643;DIEBOLD;CABINA;D;N/A;X
ATM;3061;TIPO 1;Banco AV Villas;TRINIDAD GALAN;KR 56 # 4G-77;1;5;N/A;Diciembre;OFICINA;SITE-1601;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3063;TIPO 1;Banco AV Villas;OFICINA COUNTRY;KR 15 # 85-99;1;8;N/A;Diciembre;BRINKS;SITE-1602;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3066;TIPO 3;Banco AV Villas;CALLE 100;CL 100 # 11 A-19;1;8;N/A;Diciembre;ATLAS;SITE-1605;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3068;TIPO 3;Banco AV Villas;POLO CLUB;KR 24 # 80-24 LOCAL 2;1;8;N/A;Diciembre;OFICINA;SITE-1606;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3069;TIPO 3;Banco AV Villas;16;AV 2 # 6-44 LA CALERA;16;8;N/A;Noviembre;PROSEGUR;SITE-1607;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3070;TIPO 1;Banco AV Villas;SUBAZAR;AC 145 # 92-30;1;8;N/A;Enero;ATLAS;SITE-1608;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3072;TIPO 3;Banco AV Villas;C.C. METROPOLIS;AC 68 75A 50 lOC 209-210;1;8;N/A;Enero;OFICINA;SITE-1610;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3075;TIPO 3;Banco AV Villas;SALITRE;DG 22 B # 68 C-25 LOCAL 17;1;5;N/A;Enero;OFICINA;SITE-1612;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3077;TIPO 1 B;Banco AV Villas;VILLA LUZ I;KR 74 A # 64 H-04;1;8;3077-4077;Enero;ATLAS;SITE-2898;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3079;TIPO 1 B;Banco AV Villas;FUNZA II;AV 13 # 13-26;11;8;3079-4079;Junio;OFICINA;SITE-2899;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3080;TIPO 3;Banco AV Villas;20 DE JULIO;KR 6 # 21-25 S;1;5;N/A;Diciembre;OFICINA;SITE-1613;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3081;TIPO 1 B;Banco AV Villas;KENNEDY I;CL 35 S # 78 A C-38;1;5;3081-4081;Noviembre;TDV DEL SUR;SITE-2900;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3083;TIPO 1 B;Banco AV Villas;VENECIA II;DG 48 S # 52 C-83;1;5;3024-3083;Octubre;ATLAS;SITE-2892;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3085;TIPO 3;Banco AV Villas;ALAMBRA;CL 116 # 53 A-08;1;8;N/A;Diciembre;OFICINA;SITE-1615;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3086;TIPO 3;Banco AV Villas;SAN PATRICIO;DG 109 # 18 A-11;1;8;N/A;Noviembre;OFICINA;SITE-1616;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3090;TIPO 4;Banco AV Villas;COLSUBSIDIO EL CUBO;AK 30 # 52-77;1;8;N/A;Mayo;BRINKS;SITE-0836;DIEBOLD;SIN SITE;D;N/A;X
ATM;3092;TIPO 3;Banco AV Villas;C.C. UNICENTRO BOGOTA;CL 122 # 15-17 LOCAL 104;1;8;N/A;Enero;ATLAS;SITE-1617;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3093;X DEMANDA;Banco AV Villas;UNIVERSIDAD SANTIAGO DE CALI;CL 5 # 62 A - 62;287;4;N/A;Noviembre;PROSEGUR;SITE-2185;DIEBOLD;CABINA;N/A;N/A;N/A
ATM;3097;TIPO 4;Banco AV Villas;EDS ANDALUCIA;CAR. 14 # 1 -62;283;4;N/A;Octubre;ATLAS;SITE-1439;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3098;TIPO 4;Banco AV Villas;CC LOS ROBLES;CALLE 77 No. 23 B 33;279;6;N/A;Noviembre;ATLAS;SITE-2518;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3099;TIPO 3;Banco AV Villas;4;KR 6 # 1-89;4;8;N/A;Octubre;OFICINA;SITE-1618;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3101;TIPO 3;Banco AV Villas;PRINCIPAL CALI;KR 4 # 8-59;287;4;N/A;Abril;OFICINA;SITE-1619;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3106;TIPO 1 B;Banco AV Villas;ALAMEDA I;CL 9 # 28-07;287;4;3106-3137;Septiembre;TDV DEL SUR;SITE-2901;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3109;X DEMANDA;Banco AV Villas;SAN FERNANDO CALLE 5;CL 5 # 34 A-40/42;287;4;N/A;Julio;TDV DEL SUR;SITE-1624;DIEBOLD;SIN SITE;N/A;N/A;N/A
ATM;3115;TIPO 3;Banco AV Villas;PASO ANCHO;CL 13 # 75-130;287;4;N/A;Julio;OFICINA;SITE-1627;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3116;TIPO 3;Banco AV Villas;CIUDAD JARDIN;AV CAZASGORDAS CS 36;287;4;N/A;Agosto;OFICINA;SITE-1628;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3118;TIPO 3;Banco AV Villas;EL REFUGIO;CL 5 # 64-116;287;4;N/A;Septiembre;OFICINA;SITE-1629;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3119;TIPO 1 B;Banco AV Villas;CALI NORTE I;AV ESTAC # 4 N-42;287;4;3119-4958;Diciembre;OFICINA;SITE-2902;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3120;TIPO 3;Banco AV Villas;C.C. LA ESTACION;KR 1 # 37-36  LOCAL B217 - B218 - B3219;287;4;N/A;Diciembre;ATLAS;SITE-1630;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3121;TIPO 4;Banco AV Villas;SEGURIDAD ATLAS;KR 2 # 31-41;287;4;N/A;Julio;ATLAS;SITE-1674;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3122;TIPO 3;Banco AV Villas;OE EXITO CALIPSO II;CL 54�# 28B-137;287;4;N/A;Agosto;ATLAS;SITE-0661;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3127;TIPO 1;Banco AV Villas;AUTOPISTA YUMBO I;AV 3 N # 45 N-113;287;4;N/A;Diciembre;OFICINA;SITE-1631;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3128;TIPO 3 B;Banco AV Villas;C.C. CHIPICHAPE I;CL 38 N # 6 N - 35 C.C. CHIPICHAPE LOCAL 528;287;4;3128-4128;Diciembre;ATLAS;SITE-2903;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3129;TIPO 3 B;Banco AV Villas;C.C. CALIMA I;KR 1 CL 70 C.C CALIMA LA 14 LOCAL 106 - 107 - 108;287;4;3129-4129-3914;Octubre;TDV DEL SUR;SITE-2904;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3131;TIPO 1;Banco AV Villas;CENTRO CALI;KR 5 # 10-49;287;4;N/A;Diciembre;OFICINA;SITE-1632;;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3134;X DEMANDA;Banco AV Villas;LA CASONA;KR 27 # 103-71;287;4;N/A;Octubre;TDV DEL SUR;SITE-0325;DIEBOLD;CUBICULO INDEPENDIENTE;N/A;N/A;N/A
ATM;3135;TIPO 1;Banco AV Villas;PLAZA CAICEDO I;CL 11 # 4-04;287;4;N/A;Diciembre;OFICINA;SITE-1633;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3136;TIPO 3;Banco AV Villas;C.C. TULUA LA 14;KR 40 # 37-51 LOCAL A27 -A29;311;4;N/A;Octubre;ATLAS;SITE-0300;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3137;TIPO 1 B;Banco AV Villas;ALAMEDA II;CL 9 # 28-07;287;4;3106-3137;Diciembre;TDV DEL SUR;SITE-2901;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3138;TIPO 1;Banco AV Villas;CARRERA 15;KR 15 # 30 A-05;287;4;N/A;Diciembre;OFICINA;SITE-1634;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3139;TIPO 3;Banco AV Villas;C.C. TORRES DEL SUR;CL 5 # 45-14 C.C. TRR DEL S;287;4;N/A;Noviembre;ATLAS;SITE-1635;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3141;TIPO 1 B;Banco AV Villas;PASOANCHO I;KR 44 # 12 C-69;287;4;3141-4141;Octubre;OFICINA;SITE-2905;DIEBOLD;SIN SITE;F.S.;D;X
ATM;3142;TIPO 3;Banco AV Villas;C.C. CENTENARIO;AV 4 N # 7N - 46/64;287;4;N/A;Diciembre;TDV DEL SUR;SITE-2194;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3145;TIPO 3 B;Banco AV Villas;C.C. COSMOCENTRO I;CL 5 # 50 -130 LOCAL 213-214;287;4;3145-4145-4561;Diciembre;TDV DEL SUR;SITE-2906;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3146;TIPO 3 B;Banco AV Villas;C.C. UNICENTRO CALI I;KR 100 # 5-169 LOCAL 122 - 123;287;4;3146-4146;Febrero;TDV DEL SUR;SITE-2907;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3151;TIPO 1 B;Banco AV Villas;PALMIRA PARQUE BOLIVAR I;CL 30 KR 29 # 28-85 ESQ;301;4;3151-3152-4151-4152;Octubre;ATLAS;SITE-2908;DIEBOLD;SIN SITE;F.S.;D;X
ATM;3152;TIPO 1 B;Banco AV Villas;PALMIRA PARQUE BOLIVAR III;CL 30 # 28-85;301;4;3151-3152-4151-4152;Noviembre;ATLAS;SITE-2908;DIEBOLD;SIN SITE;F.S.;D;X
ATM;3153;TIPO 1 B;Banco AV Villas;OFICINA TULUA I;KR 26 # 27-52;311;4;3153-4153-3154;Enero;ATLAS;SITE-2909;DIEBOLD;SIN SITE;F.S.;D;X
ATM;3154;TIPO 1 B;Banco AV Villas;OFICINA TULUA III;KR 26 # 27-52;311;4;3153-4153-3154;Noviembre;ATLAS;SITE-2909;DIEBOLD;SIN SITE;F.S.;D;X
ATM;3157;TIPO 1 B;Banco AV Villas;297;KR 10 # 11 81;297;4;3157-4547;Diciembre;OFICINA;SITE-1638;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3161;TIPO 3 B;Banco AV Villas;OFICINA BUGA I;KR 14 # 6-76;295;4;3161-3162;Diciembre;OFICINA;SITE-1639;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3162;TIPO 3 B;Banco AV Villas;OFICINA BUGA II;KR 14 # 6-76;295;4;3161-3162;Marzo;OFICINA;SITE-1639;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3163;TIPO 3;Banco AV Villas;UNICO CALI;KR 3 # 52 -120 LOCAL 325;287;4;N/A;Mayo;ATLAS;SITE-1640;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3164;TIPO 3;Banco AV Villas;C.C GALERIA VILLA COLOMBIA;KR 5 # 50-05/29 LOCAL 201;287;4;N/A;Diciembre;OFICINA;SITE-1641;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3168;TIPO 3 B;Banco AV Villas;C.C. MERCURIO SOACHA II;KR 7 # 32-35 LOCAL  222 - 223 - 224;320;5;3668-3168;Agosto;PROSEGUR;SITE-1714;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3174;TIPO 3;Banco AV Villas;317;KR 4 # 5-03;317;4;N/A;Noviembre;PROSEGUR;SITE-1642;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3177;TIPO 3 B;Banco AV Villas;PALMETTO;CL 9 # 48-81 LOCAL 130 - 132;287;4;4177-3177;Junio;ATLAS;SITE-2944;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3180;TIPO 1 B;Banco AV Villas;BUENAVENTURA I;CL 2 # 2 A- 50/51/52;284;4;3180-3181;Febrero;ATLAS;SITE-2910;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3181;TIPO 1 B;Banco AV Villas;BUENAVENTURA II;CL 2 # 2 A- 50/51/52;284;4;3180-3181;Abril;ATLAS;SITE-2910;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3182;X DEMANDA;Banco AV Villas;BUENAVENTURA III;CL 2 # 2 A- 50;284;4;N/A;Julio;ATLAS;SITE-1643;DIEBOLD;SIN SITE;N/A;N/A;N/A
ATM;3183;TIPO 3;Banco AV Villas;C.C. LLANO GRANDE;CL 31 # 44 -239 LOCAL 418;301;4;N/A;Octubre;TDV DEL SUR;SITE-3234;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3184;TIPO 3;Banco AV Villas;318;KR 10 # 9-02;318;4;N/A;Diciembre;ATLAS;SITE-1644;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3185;TIPO 3;Banco AV Villas;82;KR 4 # 11-86;82;7;N/A;Noviembre;OFICINA;SITE-1645;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3186;TIPO 4;Banco de Bogota;BIOMAX LA DORADA I;CL 24 # 7-02;175;9;N/A;Octubre;TDV DEL SUR;SITE-1497;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3187;TIPO 4;Banco de Bogota;MAS POR MENOS CABECERA I;KR 35 # 44-42/50 BARRIO EL PRADO;150;9;N/A;Agosto;ATLAS;SITE-3245;DIEBOLD;CABINA;D;N/A;X
ATM;3188;TIPO 1 B;Banco de Bogota;OFICINA LA GAITANA III;AV CUNDINAMARCA # 138 B - 07;1;8;523-522-3188;Septiembre;ATLAS;SITE-2961;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3189;X DEMANDA;Banco de Bogota;OFICINA PREMIUM PEREIRA I;KR 13 # 8 - 08;116;7;N/A;Agosto;OFICINA;SITE-3248;DIEBOLD;SIN SITE;N/A;N/A;N/A
ATM;3190;TIPO 2;Banco de Bogota;SOACHA COMPARTIR I;KR 15 # 2 A - 64 S;320;5;N/A;Febrero;BRINKS;SITE-0141;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;3192;TIPO 4;Banco de Bogota;PARQUE ESPA�A I (SAN ANDRESITO SAN JOSE);KR 18 # 11A-16;1;5;N/A;Diciembre;PROSEGUR;SITE-0638;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3193;TIPO 4;Banco de Bogota;OLIMPICA CIUDAD JARDIN I;CL 78 # 42-15;238;6;N/A;Agosto;BRINKS;SITE-3243;DIEBOLD;CABINA;D;N/A;X
ATM;3194;TIPO 3;Banco de Bogota;OFICINA CENTRO COMERCIAL SANTA LUCIA PLAZA I;CL 8 # 48 - 145 LOCAL 34-35;323;9;N/A;Octubre;OFICINA;SITE-2381;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3195;TIPO 9;Banco de Bogota;SYKES I;KR 67 B # CL 48-07 P 3;238;6;N/A;Octubre;PROSEGUR;SITE-3256;DIEBOLD;CABINA;L-S;N/A;X
ATM;3196;TIPO 4;Banco de Bogota;MAR HOTEL I;CL 8 # 2 -78;275;6;N/A;Diciembre;BRINKS;SITE-2130;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3198;TIPO 2;Banco de Bogota;SAN JORGE I;CL 43 S # 12G-57 SAN JORGE S;1;5;N/A;Octubre;TDV DEL SUR;SITE-0728;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;3200;TIPO 4;Banco de Bogota;PORTOBELLO PARQUE LA 93 I;CL 93 B # 11 A - 84;1;8;N/A;Diciembre;ATLAS;SITE-2255;DIEBOLD;SIN SITE;D;N/A;X
ATM;3201;TIPO 3 B;Banco AV Villas;PASTO I;KR 24 # 19-03 PARQUE NARI�O LOCAL 103;302;4;3201-4201;Octubre;OFICINA;SITE-2911;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3202;TIPO 3;Banco AV Villas;OFICINA PASTO;CL 17 # 15-04;302;4;N/A;Septiembre;OFICINA;SITE-1646;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3203;TIPO 1;Banco AV Villas;CENTRO DE PAGO PASTO;CL 17 # 25-41;302;4;N/A;Noviembre;OFICINA;SITE-1647;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;3204;TIPO 3;Banco AV Villas;ALKOSTO PASTO;CL 19 # 28-45;302;4;N/A;Marzo;TDV DEL SUR;SITE-1892;DIEBOLD;CABINA;F.S.;N/A;X
ATM;3205;TIPO 3;Banco AV Villas;C.C. UNICENTRO;CL 11 # 34-78 C.C. UNICENTRO;302;4;N/A;Octubre;TDV DEL SUR;SITE-1648;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3206;TIPO 2;Banco AV Villas;ALCALDIA DE IPIALES;KR 6 # 8-75 PLAZA 20 DE JULIO EDIFICIO CAM;296;4;N/A;Agosto;TDV DEL SUR;SITE-2633;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;3207;TIPO 3 B;Banco AV Villas;OE C.C. GRAN PLAZA IPIALES II;CL 24 # 6 - 120 LOCAL 117;296;4;4022-3207;Junio;TDV DEL SUR;SITE-1768;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3210;TIPO 6 B;Banco AV Villas;IPIALES I;KR 7 # 15-43;296;4;3210-4210;Marzo;TDV DEL SUR;SITE-2912;DIEBOLD;SIN SITE;F.S.;F.S.;X
ATM;3211;TIPO 2;Banco de Bogota;EL VIRREY I;CL 91 S # 4 C - 46 E;1;5;N/A;Noviembre;PROSEGUR;SITE-2467;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;3213;TIPO 3 B;Banco de Bogota;OFICINA MONTERIA III;CL 29 KR 3 ESQ;115;7;2335-2058-3213;Octubre;OFICINA;SITE-2767;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3214;X DEMANDA;Banco de Bogota;BIOMAX SEDE ADMINISTRATIVA I;KR 14 # 99 - 33 PI 8;1;8;N/A;Septiembre;TDV DEL SUR;SITE-3257;DIEBOLD;CABINA;N/A;N/A;N/A
ATM;3215;TIPO 3 B;Banco de Bogota;CR OFICINA C.C. PLAZA IMPERIAL IV;CL 148 # 104-20 LOCAL 1-132;1;8;2467-2867-2426-3215;Diciembre;ATLAS;SITE-2817;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3216;TIPO 4;Banco de Bogota;NOVATEL 7 DE AGOSTO I;CL 16 # 7 - 19;160;9;N/A;Abril;PROSEGUR;SITE-0450;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3217;TIPO 8;Banco de Bogota;UNIVERSIDAD DE LA COSTA -CUC I;CL 58 # 55 - 66;238;6;N/A;Octubre;PROSEGUR;SITE-0519;DIEBOLD;CUBICULO INDEPENDIENTE;L-V;N/A;X
ATM;3218;TIPO 4;Banco de Bogota;EXITO SAN DIEGO I;CL LA ZARZUELA CL 38 # 10 - 85;242;6;N/A;Diciembre;BRINKS;SITE-2335;DIEBOLD;SIN SITE;D;N/A;X
ATM;3219;TIPO 4;Banco de Bogota;CENTRO COMERCIAL MONTERREY I;KR 48 # 10-45 OF 1004;112;7;N/A;Diciembre;ATLAS;SITE-2396;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3220;TIPO 3;Banco AV Villas;313;KR 13 # 15-50;313;4;N/A;Septiembre;OFICINA;SITE-1649;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3221;TIPO 4;Banco de Bogota;MUNICIPIO DE BARRANCAS l;CL 7 # 8 - 47 PLZ PPAL;237;6;N/A;Mayo;PROSEGUR;SITE-0085;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3222;TIPO 4;Banco de Bogota;CENTRO COMERCIAL DEL PARQUE II;CL 13 # 6-25;320;5;N/A;Junio;PROSEGUR;SITE-2256;DIEBOLD;CABINA;D;N/A;X
ATM;3223;TIPO 4;Banco de Bogota;SUPERMERCADOS CARIBE SEDE PANAMERICANA I;KR 3D # 11-145;297;4;N/A;Diciembre;PROSEGUR;SITE-1116;DIEBOLD;CABINA;D;N/A;X
ATM;3224;TIPO 4;Banco de Bogota;HOTEL GRAND HYATT I;CL 24A # 57-60;1;5;N/A;Agosto;PROSEGUR;SITE-0653;DIEBOLD;CABINA;D;N/A;X
ATM;3225;TIPO 4;Banco de Bogota;MCT LOGISTICA  Y TRANSPORTE DE CARGA I;DE FUNZA A CL 80 (SIBERIA) 300 METROS ANTES DEL PEAJE COSTADO IZQUIERDO VIA LA ARGENTINA 1400 METROS;11;8;N/A;Diciembre;PROSEGUR;SITE-2544;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3226;TIPO 4;Banco de Bogota;EXITO ECOPLAZA MOSQUERA I;KR 3 # 15 A 57 LOCAL 102;21;8;N/A;Febrero;PROSEGUR;SITE-0443;DIEBOLD;SIN SITE;D;N/A;X
ATM;3227;TIPO 3;Banco AV Villas;AVENIDA ROOSEVELT;CL 6 # 25-05 /25-17;287;4;N/A;Octubre;ATLAS;SITE-2680;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3228;TIPO 3 B;Banco de Bogota;�CR OFICINA EDEN I;Av Boyaca Calle 13 � locales L1- 109.;1;5;301-3228-3275;Septiembre;ATLAS;SITE-2599;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3229;TIPO 3;Banco de Bogota;UNIVERSIDAD ESAP I;CL 44 # 53-37 CAN;1;8;N/A;Noviembre;PROSEGUR;SITE-0620;DIEBOLD;CABINA;F.S.;N/A;X
ATM;3230;TIPO 4;Banco de Bogota;OLIMPICA EL SILENCIO I;KR 26 B # 74C-46;238;6;N/A;Diciembre;BRINKS;SITE-2238;DIEBOLD;CABINA;D;N/A;X
ATM;3231;TIPO 4 B;Banco de Bogota;NUEVA ROMA II;CL 57 A # 77 K- 91 LOCAL 22;1;5;728-3231;Noviembre;TDV DEL SUR;SITE-0007;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3232;TIPO 4;Banco de Bogota;LA ESPA�OLITA I;KR 27 # 36-49;195;9;N/A;Diciembre;BRINKS;SITE-1807;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3233;TIPO 4;Banco de Bogota;LA PLAZUELA I;DG 31 # 71 - 130 ;242;6;N/A;Julio;BRINKS;SITE-0148;DIEBOLD;SIN SITE;D;N/A;X
ATM;3234;TIPO 4;Banco de Bogota;PRADO CENTRAL CUEROS VELEZ I;KR 50 D # 66 - 10 MALL PRADO CENTRO;112;7;N/A;Marzo;ATLAS;SITE-2439;DIEBOLD;SIN SITE;D;N/A;X
ATM;3236;TIPO 4 B;Banco de Bogota;Z.A CENTRO COMERCIAL ANTARES SOACHA I;KR 4 # 31 - 40;320;5;3236-3237-9576;Febrero;ATLAS;SITE-0232;DIEBOLD;SIN SITE;D;N/A;X
ATM;3237;TIPO 4 B;Banco de Bogota;Z.A CENTRO COMERCIAL ANTARES SOACHA II;KR 4 # 31 - 40;320;5;3236-3237-9576;Febrero;ATLAS;SITE-0232;DIEBOLD;SIN SITE;D;N/A;X
ATM;3238;TIPO 3 B;Banco de Bogota;OFICINA BULEVAR COMERCIAL MAYORCA II;CL 51 S # 48 - 57 LOCAL  4459;124;7;2475-3238;Enero;OFICINA;SITE-1226;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;3239;TIPO 3;Banco de Bogota;EDS BIOMAX VILLAPINZON I;KR 1 # 1 - 90 APTA CTRAL N VIA BOGOTA TUNJA;229;9;N/A;Marzo;PROSEGUR;SITE-1552;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;3240;TIPO 8;Banco de Bogota;DIAN IBAGUE I;KR 3 # 9-01 ED NACIONAL;174;9;N/A;Junio;PROSEGUR;SITE-2653;DIEBOLD;CABINA;L-V;N/A;X
ATM;3241;TIPO 3;Banco de Bogota;CLINICA PANAMERICANA I;KR 100 # 43-770 LT C 101;75;7;N/A;Febrero;PROSEGUR;SITE-0117;DIEBOLD;CABINA;F.S.;N/A;X
ATM;3242;TIPO 4;Banco de Bogota;CDA DEL HUILA I;KR 7 A # 55-44 ;323;9;N/A;Mayo;PROSEGUR;SITE-1375;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;3243;TIPO 1 B;Banco de Bogota;OFICINA VENECIA CENTRAL II;DG 46 A S # 52 C-82;1;5;2338-2039-3243;Octubre;OFICINA;SITE-2770;DIEBOLD;SIN SITE;F.S.;D;X
ATM;3244;TIPO 4;Banco de Bogota;OLIMPICA EL CARMELO I;KR 71 MZ 3-112 EL CARMELO;242;6;N/A;Marzo;PROSEGUR;SITE-0796;DIEBOLD;CABINA;D;N/A;X
ATM;3245;TIPO 4;Banco de Bogota;OLIMPICA SUPERDROGUERIA SAGRADO CORAZON I;KR 42 F # 82 - 15;238;6;N/A;Marzo;ATLAS;SITE-0626;DIEBOLD;CABINA;D;N/A;X
ATM;3246;TIPO 4;Banco de Bogota;OLIMPICA PLAZA DEL PARQUE I;KR 56 # 98-65 C.C. PLZ DEL PARQUE;238;6;N/A;Marzo;ATLAS;SITE-2263;DIEBOLD;CABINA;D;N/A;X
ATM;3247;TIPO 4;Banco de Bogota;OLIMPICA BOSCONIA I;CL 18 # 20-25 ;240;6;N/A;Abril;BRINKS;SITE-0290;DIEBOLD;CABINA;D;N/A;X
ATM;3248;TIPO 4;Banco de Bogota;OLIMPICA SABANAGRANDE l;CL 11 # 7 - 42;268;6;N/A;Marzo;PROSEGUR;SITE-1681;DIEBOLD;CABINA;D;N/A;X
ATM;3249;TIPO 8;Banco de Bogota;UNIVERSIDAD EXTERNADO SEDE ANTIGUA I;CL 12 # 1-17 BLQ A;1;5;N/A;Abril;PROSEGUR;SITE-2328;DIEBOLD;CABINA;L-V;N/A;X
ATM;3250;TIPO 1 B;Banco AV Villas;POPAYAN CENTRO I;KR 7 # 3-60/61;304;4;3250-3251-3516;Abril;TDV DEL SUR;SITE-2913;DIEBOLD;SIN SITE;F.S.;D;X
