tipo;codigo;tipologia;entidad_bancaria;terminal;direccion;ciudad_id;regional_id;compartido_con;cumpleanos;administrado;numero_site;marca;tipo_site;aseo;ayc;mantenimiento
ATM;386;TIPO 4;Banco de Bogota;LOS COMUNEROS HOSPITAL UNIVERSITARIO I;KR 27 # 30;150;9;N/A;Octubre;BRINKS;SITE-1800;DIEBOLD;CABINA;D;N/A;X
ATM;387;TIPO 4;Banco de Bogota;EDS EL VERGEL I;KR 17 A # 77 A -25 LOCAL 4;174;9;N/A;Septiembre;PROSEGUR;SITE-0259;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;389;TIPO 9;Banco de Bogota;GASEOSAS LUX EDIFICIO EVEREST I;KR 50 # 5C -55;1;5;N/A;Junio;BRINKS;SITE-0260;DIEBOLD;CABINA;L-S;N/A;X
ATM;391;TIPO 3 B;Banco de Bogota;OFICINA PLAZA ARRAYANES II;KR 50 A # 36-90  LOCAL 219 C.C. PLZ ARRAYANES;101;7;0512-0391;Abril;PROSEGUR;SITE-0350;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;392;TIPO 4;Banco de Bogota;CAIMAN DEL RIO - MALECON I;Va 40 #79B-06;238;6;N/A;Mayo;PROSEGUR;SITE-0652;DIEBOLD;CABINA;D;N/A;X
ATM;393;TIPO 3;Banco de Bogota;OFICINA PLAZA DEL RIO APARTADO III;C.C. PLZ DEL RIO CL 100 # 99 - 20 LOCALES  154-153-152;75;7;N/A;Noviembre;OFICINA;SITE-3046;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;394;TIPO 4;Banco de Bogota;EXITO SURTIMAX ORQUIDEAS I;CL 161 # 18 A - 38;1;8;N/A;Agosto;PROSEGUR;SITE-0265;DIEBOLD;CABINA;D;N/A;X
ATM;395;TIPO 4;Banco de Bogota;EDS TEXACO CARRERA 7 CALLE 69 I;KR 7 CL 69 A ESQ;1;8;N/A;Marzo;ATLAS;SITE-0266;DIEBOLD;CABINA;D;N/A;X
ATM;399;TIPO 3 B;Banco de Bogota;OFICINA SAN ALBERTO II;KR 2 # 5-56;209;9;2239-399;Febrero;OFICINA;SITE-2738;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;400;TIPO 3;Banco de Bogota;OFICINA PARQUE RIVEROS ACACIAS I;KR 18 # 14-49;142;9;N/A;Octubre;OFICINA;SITE-0270;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;401;TIPO 4;Banco de Bogota;SURTIMAX CASABLANCA I;KR 80 # 55A - 20 SUR;1;5;N/A;Agosto;ATLAS;SITE-1839;DIEBOLD;CABINA;D;N/A;X
ATM;402;TIPO 3 B;Banco de Bogota;OFICINA AGUAZUL II;CL 9 # 17-20;144;9;2005-402;Noviembre;OFICINA;SITE-0977;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;404;TIPO 3;Banco de Bogota;OFICINA ANSERMA I;KR 4 # 8-61;73;7;N/A;Octubre;OFICINA;SITE-0274;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;405;TIPO 3 B;Banco de Bogota;OFICINA NUESTRO URABA I;KR 100 # 77 - 51 ;75;7;405-2894;Febrero;OFICINA;SITE-2940;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;406;TIPO 1;Banco de Bogota;OFICINA CEMENTOS ARGOS I;KR 46 # 56-41;112;7;N/A;Junio;OFICINA;SITE-0275;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;407;TIPO 4 B;Banco de Bogota;OFICINA CIUDAD MILAGRO ARMENIA I;CL 21 # 16-30;76;7;408-407;Febrero;PROSEGUR;SITE-2941;DIEBOLD;SIN SITE;D;N/A;X
ATM;408;TIPO 4 B;Banco de Bogota;OFICINA CIUDAD MILAGRO ARMENIA II;CL 21 # 16-30;76;7;408-407;Octubre;PROSEGUR;SITE-2941;DIEBOLD;SIN SITE;D;N/A;X
ATM;409;TIPO 1;Banco de Bogota;OFICINA AVENIDA BOYACA I;AV BOYACA # 42 D-53 S;1;5;N/A;Julio;OFICINA;SITE-0276;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;411;TIPO 3 B;Banco de Bogota;OFICINA VILLAVICENCIO AVENIDA 40 I;AV 40 # 25 A-53;67;9;412-411;Noviembre;OFICINA;SITE-2942;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;412;TIPO 3 B;Banco de Bogota;OFICINA VILLAVICENCIO AVENIDA 40 II;AV 40 # 25 A-53;67;9;412-411;Julio;OFICINA;SITE-2942;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;413;TIPO 3;Banco de Bogota;OFICINA CENTRO EMPRESARIAL METROPOLITANO SURAMERICANA I;AV EL DORADO # 68 B-85 LOCAL 104;1;5;N/A;Octubre;OFICINA;SITE-0278;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;415;TIPO 3;Banco de Bogota;OFICINA PARQUE URIBE BARRANCABERMEJA I;CL 49 # 11 A-30;149;9;N/A;Octubre;BRINKS;SITE-0280;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;416;TIPO 1 B;Banco de Bogota;OFICINA CARRERA 19 AVENIDA PRIMERO DE MAYO I;KR 19 # 20-02 S;1;5;417-416;Julio;OFICINA;SITE-2943;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;417;TIPO 1 B;Banco de Bogota;OFICINA CARRERA 19 AVENIDA PRIMERO DE MAYO II;KR 19 # 20-02 S;1;5;417-416;Diciembre;OFICINA;SITE-2943;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;418;TIPO 1 B;Banco de Bogota;OFICINA BELEN II;CL 30 A N # 75-55;112;7;2315-0418;Febrero;OFICINA;SITE-1158;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;419;TIPO 1 B;Banco de Bogota;OFICINA BOSA I;KR 83 # 69 B-50 S;1;5;420-419;Julio;OFICINA;SITE-2945;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;420;TIPO 1 B;Banco de Bogota;OFICINA BOSA II;KR 83 # 69B-50 S;1;5;420-419;Mayo;OFICINA;SITE-2945;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;421;TIPO 1;Banco de Bogota;OFICINA BOSA CENTRO I;CL 65 S # 80-47;1;5;N/A;Diciembre;OFICINA;SITE-0282;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;422;TIPO 1 B;Banco de Bogota;OFICINA BUGA III;CL 6 # 13-72;295;4;2036-422-2337;Junio;ATLAS;SITE-2769;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;424;TIPO 3;Banco de Bogota;OFICINA CAJICA I;CL 2 # 4-75;4;8;N/A;Septiembre;OFICINA;SITE-0285;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;425;TIPO 1;Banco de Bogota;OFICINA PORTAL DEL NORTE I;KR 14 # 22 N-38 ED TRR PUNTO N;76;7;N/A;Julio;OFICINA;SITE-0286;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;429;TIPO 4;Banco de Bogota;C.C. ECOPLAZA MOSQUERA I;KR 3 # 15 - 57;21;8;N/A;Julio;ATLAS;SITE-1167;DIEBOLD;CABINA;D;N/A;X
ATM;431;TIPO 3;Banco de Bogota;OFICINA C.C. PEREIRA PLAZA I;CL 15 # 13-110 LOCAL 105;116;7;N/A;Mayo;OFICINA;SITE-0292;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;432;TIPO 4;Banco de Bogota;OLIMPICA ARJONA BARRANQUILLA I;AC 49 KR 44;235;6;N/A;Diciembre;PROSEGUR;SITE-0293;DIEBOLD;CABINA;D;N/A;X
ATM;434;TIPO 4;Banco de Bogota;OLIMPICA CENTRO COMERCIAL CIUDAD JARDIN I;KR 36 A # 12 - 71 LOCAL 1;320;5;N/A;Diciembre;PROSEGUR;SITE-2414;DIEBOLD;CABINA;D;N/A;X
ATM;436;TIPO 4;Banco de Bogota;FARRALLONES I;AV EL BANCO KR. 127 PARCELACION ALFEREZ REAL PANCE;287;4;N/A;Noviembre;BRINKS;SITE-2416;DIEBOLD;CABINA;D;N/A;X
ATM;437;TIPO 1 B;Banco de Bogota;OFICINA CANDELARIA LA NUEVA I;CL 64 S # 35-17;1;5;437-633;Agosto;OFICINA;SITE-0298;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;438;TIPO 3;Banco de Bogota;OFICINA CAQUEZA I;KR 5 # 2-40;41;5;N/A;Octubre;OFICINA;SITE-0299;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;439;TIPO 4;Banco de Bogota;BAZAAR 80 I;CALLE 80 KM 2 VIA SIBERIA COSTADO SUR - BAAZAR 80;1;8;N/A;Febrero;BRINKS;SITE-0655;DIEBOLD;CABINA;D;N/A;X
ATM;441;TIPO 4;Banco de Bogota;EXITO BELEN I;CL 31 A # 75 - 55 BELEN;112;7;N/A;Octubre;ATLAS;SITE-0302;DIEBOLD;CABINA;D;N/A;X
ATM;442;TIPO 3;Banco de Bogota;OFICINA LOS OCOBOS I;KR 5 # 25-88;174;9;N/A;Julio;OFICINA;SITE-0303;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;444;TIPO 3 B;Banco de Bogota;OFICINA CENTRO COMERCIAL PLAZA DE LAS AMERICAS I;KR 71 D # 6 - 94 S LOCAL 1903-1905-1907-1909;1;5;444-2157-7016-7002;Mayo;ATLAS;SITE-2669;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;445;TIPO 1 B;Banco de Bogota;OFICINA CASABLANCA I;TV 80 # 45-75 S;1;5;634-445;Noviembre;OFICINA;SITE-3051;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;448;TIPO 1;Banco de Bogota;OFICINA CENTRO CIVICO BARRANQUILLA I;CL 39 # 43-99;238;6;N/A;Agosto;OFICINA;SITE-0306;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;449;TIPO 1;Banco de Bogota;OFICINA CENTRO INTERNACIONAL I;KR 7 # 32-53;1;8;N/A;Enero;OFICINA;SITE-0307;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;452;TIPO 3 B;Banco de Bogota;OFICINA CENTRO COMERCIAL CENTRO SUBA I;CL 140 # 91-19 LOCAL 10-108;1;8;0452-0320-9590;Abril;ATLAS;SITE-0308;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;453;TIPO 3;Banco de Bogota;C.C. CENTRO UNO I;KR 98 # 16-50;242;6;N/A;Septiembre;PROSEGUR;SITE-0309;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;454;TIPO 3;Banco de Bogota;OFICINA CENTRO VILLAVICENCIO I;CL 38 # 33-57;67;9;N/A;Julio;OFICINA;SITE-0310;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;455;TIPO 4;Banco de Bogota;PUENTE QUETAME I;AV PPL DE PUENTE QUETAME # 1-29;198;9;N/A;Julio;BRINKS;SITE-0311;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;456;TIPO 1 B;Banco de Bogota;OFICINA CIUDAD CORDOBA I;KR 46 # 38 A-81;287;4;456-794;Septiembre;OFICINA;SITE-0312;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;457;TIPO 4;Banco de Bogota;OLIMPICA LAS MORAS I;Calle 45 N 16 a sur - 40;279;6;N/A;Mayo;TDV DEL SUR;SITE-2407;DIEBOLD;CABINA;D;N/A;X
ATM;458;TIPO 1 B;Banco de Bogota;OFICINA COTA II;KR 4 # 12-12;8;8;458-2325;Agosto;OFICINA;SITE-1161;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;459;TIPO 1 B;Banco de Bogota;OFICINA CUBA I;KR 25 # 69 B-62;116;7;636-459;Diciembre;OFICINA;SITE-3053;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;460;TIPO 3 B;Banco de Bogota;OFICINA AVENIDA QUINTA  CUCUTA I;AV 5 # 12-53;155;9;461-460;Julio;OFICINA;SITE-2950;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;461;TIPO 3 B;Banco de Bogota;OFICINA AVENIDA QUINTA  CUCUTA II;AV 5 # 12-53;155;9;461-460;Julio;OFICINA;SITE-2950;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;462;TIPO 3 B;Banco de Bogota;OFICINA CUMARAL I;CL 11 # 19 - 15;156;9;463-462;Julio;OFICINA;SITE-2951;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;463;TIPO 3 B;Banco de Bogota;OFICINA CUMARAL II;CL 11 # 19 - 15;156;9;463-462;Julio;OFICINA;SITE-2951;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;464;TIPO 3 B;Banco de Bogota;OFICINA CHAPARRAL I;CL 8 # 8-21;43;5;464-7088;Junio;OFICINA;SITE-2952;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;467;TIPO 4;Banco de Bogota;BARRIO COLOMBIA BARRANCABERMEJA I;CL 50 # 18-14;149;9;N/A;Diciembre;PROSEGUR;SITE-0315;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;468;TIPO 1 B;Banco de Bogota;OFICINA VILLA COLOMBIA CALI I;CL 44 # 16-47;287;4;468-257;Octubre;OFICINA;SITE-2954;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;470;TIPO 3 B;Banco de Bogota;OFICINA CHINCHINA II;KR 9 # 10-05;86;7;2237-470;Febrero;OFICINA;SITE-2736;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;472;TIPO 3 B;Banco de Bogota;OFICINA CHIQUINQUIRA II;KR 10 # 17-57;154;9;472-2256;Diciembre;OFICINA;SITE-0318;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;473;TIPO 3;Banco de Bogota;OFICINA CHOACHI I;CL 3 # 2-66;46;5;N/A;Octubre;OFICINA;SITE-0319;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;474;TIPO 8;Banco de Bogota;DIAN MEDELLIN I;KR 52 # 42-43;112;7;N/A;Diciembre;BRINKS;SITE-0157;DIEBOLD;CABINA;L-V;N/A;X
ATM;475;TIPO 3;Banco de Bogota;OFICINA DOSQUEBRADAS I;KR 16 # 25-33;92;7;N/A;Julio;OFICINA;SITE-0320;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;477;TIPO 3;Banco de Bogota;OFICINA EL DONCELLO I;CL 5 # 4 - 49;158;9;N/A;Noviembre;OFICINA;SITE-0322;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;478;TIPO 3 B;Banco de Bogota;OFICINA LAS PALMAS FUSAGASUGA I;Calle 8 No 24 - 84 Local 112 - Fusagasug;50;5;9595-478;Noviembre;PROSEGUR;SITE-0577;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;479;TIPO 4;Banco de Bogota;CENTRO COMERCIAL TUNAL PRIMER NIVEL I;CL 47 B S # 24 B-95;1;5;N/A;Diciembre;BRINKS;SITE-2456;DIEBOLD;CABINA;D;N/A;X
ATM;480;TIPO 8;Banco de Bogota;SIDOC I;KR 37 # 12A63;317;4;N/A;Septiembre;TDV DEL SUR;SITE-2548;DIEBOLD;CABINA;L-V;N/A;X
ATM;482;TIPO 3;Banco de Bogota;OFICINA ENGATIVA I;CL 64 # 118 B-58;1;8;N/A;Julio;OFICINA;SITE-0326;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;484;Tipo 3 B;Banco de Bogota;OFICINA ESPINAL II;CL 9 # 5-21;48;5;0484-2350;Abril;OFICINA;SITE-0328;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;485;TIPO 2;Banco de Bogota;SANTA ELENA FACATATIVA I;KR 2 # 4-48;10;8;N/A;Octubre;BRINKS;SITE-0329;DIEBOLD;CUBICULO INDEPENDIENTE;D;D;X
ATM;486;TIPO 3 B;Banco de Bogota;OFICINA BOCAGRANDE I;KR 3 # 9 - 148 ;242;6;486-9560;Diciembre;BRINKS;SITE-2483;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;487;TIPO 3 B;Banco de Bogota;OFICINA GRAN PLAZA FLORENCIA I;KR 3 A BIS # 21 A 4 D LOCAL 212;160;9;0487-0675;Agosto;OFICINA;SITE-0331;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;488;TIPO 3;Banco de Bogota;HOTEL DANN CARLTON I;KR 43A # 7-50;112;7;N/A;Diciembre;ATLAS;SITE-0667;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;489;TIPO 1 B;Banco de Bogota;OFICINA FLORIDA III;CL 9 # 16-70;293;4;489-490-2449-2186;Octubre;TDV DEL SUR;SITE-0333;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;490;TIPO 1 B;Banco de Bogota;OFICINA FLORIDA IV;CL 9 # 16-70;293;4;489-490-2449-2186;Julio;TDV DEL SUR;SITE-0333;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;493;TIPO 3;Banco de Bogota;OFICINA FRESNO I;CL 4 # 5 - 54;162;9;N/A;Julio;OFICINA;SITE-0335;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;N/A;X
ATM;494;TIPO 3;Banco de Bogota;EXTENSION DE CAJA FRIGORIFICO GUADALUPE I;AUTO S # 66-78;1;5;N/A;Octubre;OFICINA;SITE-0336;DIEBOLD;SIN SITE;F.S.;N/A;X
ATM;495;TIPO 1 B;Banco de Bogota;OFICINA BACATA FUNZA I;AV 14 # 13-69;11;8;496-495;Julio;OFICINA;SITE-2957;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;496;TIPO 1 B;Banco de Bogota;OFICINA BACATA FUNZA II;AV 14 # 13-69;11;8;496-495;Junio;OFICINA;SITE-2957;DIEBOLD;CUBICULO INDEPENDIENTE;F.S.;D;X
ATM;498;TIPO 4;Banco de Bogota;OFICINA GACHANCIPA I;KR 50 # 1-13;12;8;N/A;Mayo;OFICINA;SITE-0338;DIEBOLD;CUBICULO INDEPENDIENTE;D;N/A;X
ATM;499;TIPO 4;Banco de Bogota;CANAVERAL LIMONAR l;Cra 70 #13b 18, Supertiendas CaNaveral sede Limonar;287;4;N/A;Mayo;ATLAS;SITE-2125;DIEBOLD;CABINA;D;N/A;X
